Rechnung_ID,Produktart,Produkthersteller,Kaufdatum,Anzahl,Preis,Kunden_ID,Alter,Geschlecht,Wohnort,Kanalpräferenz,Rabattnutzung
R88740000,Business-Laptop,HP,2016-03-14,2,1709.49,8874,35,Männlich,Rethem,Online_Desktop,Nein
R88740001,Spielkonsole,Microsoft,2016-02-23,1,446.0,8874,35,Männlich,Rethem,Online_Desktop,Ja
R88740001,Business-Laptop,Lenovo,2016-02-23,1,1093.99,8874,35,Männlich,Rethem,Online_Desktop,Ja
R88740000,WLAN-Router,TP-Link,2016-03-14,1,235.29,8874,35,Männlich,Rethem,Online_Desktop,Nein
R88750000,Wasserkocher,Philips,2016-04-29,1,83.29,8875,30,Männlich,Syke,Store,Nein
R88750000,Kaffeevollautomat,DeLonghi,2016-04-29,1,1245.19,8875,30,Männlich,Syke,Store,Ja
R88750000,Kaffeevollautomat,Siemens,2016-04-29,2,1437.0,8875,30,Männlich,Syke,Store,Nein
R88750000,Digitalkamera,Nikon,2016-04-29,1,384.39,8875,30,Männlich,Syke,Store,Ja
R88750000,Digitalkamera,Sony,2016-04-29,1,761.39,8875,30,Männlich,Syke,Store,Nein
R88750000,Digitalkamera,Nikon,2016-04-29,1,241.19,8875,30,Männlich,Syke,Store,Ja
R88750000,Spiegelreflexkamera,Sony,2016-04-29,1,512.49,8875,30,Männlich,Syke,Store,Nein
R88750000,Kaffeevollautomat,Krups,2016-04-29,1,2210.19,8875,30,Männlich,Syke,Store,Ja
R88760005,Film-DVD,,2016-01-01,1,27.59,8876,29,Weiblich,Burgdorf,Online_App,Nein
R88760001,Kaffeemaschine,Melitta,2016-06-23,1,377.79,8876,29,Weiblich,Burgdorf,Online_App,Ja
R88760000,Gaming-Laptop,Lenovo,2016-02-14,1,1870.19,8876,29,Weiblich,Burgdorf,Online_App,Ja
R88760006,Spielkonsole,Microsoft,2016-02-05,1,506.99,8876,29,Weiblich,Burgdorf,Store,Nein
R88760003,Convertible Laptop,Dell,2016-08-03,1,731.29,8876,29,Weiblich,Burgdorf,Online_App,Ja
R88760003,Tablet,Xiaomi,2016-08-03,1,416.0,8876,29,Weiblich,Burgdorf,Online_App,Nein
R88760005,Elektrische Zahnbürste,Philips,2016-01-01,2,47.89,8876,29,Weiblich,Burgdorf,Online_App,Nein
R88760000,Spiegelreflexkamera,Sony,2016-02-14,1,484.69,8876,29,Weiblich,Burgdorf,Online_App,Ja
R88760004,Batterien,Varta,2016-12-02,1,39.99,8876,29,Weiblich,Burgdorf,Online_Desktop,Ja
R88760002,Smartphone,Apple,2016-11-13,1,616.19,8876,29,Weiblich,Burgdorf,Online_App,Ja
R88770000,Staubsauger,Xiaomi,2016-09-22,1,218.99,8877,55,Männlich,Hardegsen,Store,Ja
R88770000,Convertible Laptop,Asus,2016-09-22,1,1237.0,8877,55,Männlich,Hardegsen,Store,Nein
R88770000,Mikrowelle,LG,2016-09-22,1,424.59,8877,55,Männlich,Hardegsen,Store,Ja
R88780001,Smart-TV,Panasonic,2016-06-16,1,1790.79,8878,16,Männlich,Wolfsburg,Online_Desktop,Nein
R88780000,Wasserkocher,Braun,2016-10-15,1,53.49,8878,16,Männlich,Wolfsburg,Online_Desktop,Ja
R88780000,PC-Spiel,Ubisoft,2016-10-15,1,44.49,8878,16,Männlich,Wolfsburg,Online_Desktop,Ja
R88780000,Kaffeevollautomat,Siemens,2016-10-15,1,1620.0,8878,16,Männlich,Wolfsburg,Online_Desktop,Nein
R88780001,Staubsauger,Grundig,2016-06-16,1,155.59,8878,16,Männlich,Wolfsburg,Online_Desktop,Ja
R88780001,Elektrische Zahnbürste,Philips,2016-06-16,1,45.39,8878,16,Männlich,Wolfsburg,Online_Desktop,Ja
R88780001,Staubsauger,Dyson,2016-06-16,1,151.29,8878,16,Männlich,Wolfsburg,Online_Desktop,Nein
R88790000,Spielkonsole,Microsoft,2016-11-14,1,582.99,8879,18,Männlich,Elze,Online_Desktop,Ja
R88790000,Business-Laptop,HP,2016-11-14,1,2400.0,8879,18,Männlich,Elze,Online_Desktop,Ja
R88790000,Drucker,Brother,2016-11-14,1,103.45,8879,18,Männlich,Elze,Online_Desktop,Ja
R88800000,Kühlschrank,LG,2016-12-28,1,122.29,8880,30,Weiblich,Walsrode,Online_App,Nein
R88830000,In-Ear Kopfhörer,JBL,2016-05-03,1,80.69,8883,61,Männlich,Moringen,Store,Nein
R88840001,Kaffeevollautomat,Krups,2016-11-10,1,2468.99,8884,59,Weiblich,Wolfsburg,Online_App,Ja
R88840000,Digitalkamera,Nikon,2016-02-01,1,310.69,8884,59,Weiblich,Wolfsburg,Online_App,Nein
R88840001,Bluetooth Kopfhörer,LG,2016-11-10,1,53.49,8884,59,Weiblich,Wolfsburg,Online_App,Ja
R88840001,PC-Spiel,Ubisoft,2016-11-10,1,24.59,8884,59,Weiblich,Wolfsburg,Online_App,Ja
R88840000,In-Ear Kopfhörer,Samsung,2016-02-01,1,70.19,8884,59,Weiblich,Wolfsburg,Online_App,Nein
R88840000,Kühlschrank,Exquisit,2016-02-01,1,677.39,8884,59,Weiblich,Wolfsburg,Online_App,Nein
R88840000,Tablet,Samsung,2016-02-01,1,377.0,8884,59,Weiblich,Wolfsburg,Online_App,Nein
R88850000,Mikrowelle,Exquisit,2016-04-04,1,173.59,8885,43,Weiblich,Bovenden,Online_Desktop,Ja
R88860000,Smart-TV,Philips,2016-07-02,1,2654.0,8886,44,Männlich,Soltau,Store,Nein
R88860000,Smart-TV,Panasonic,2016-07-02,1,1799.59,8886,44,Männlich,Soltau,Store,Nein
R88860000,Massagegerät,Beurer,2016-07-02,1,975.99,8886,44,Männlich,Soltau,Store,Nein
R88860000,Smartphone,Xiaomi,2016-07-02,1,2081.99,8886,44,Männlich,Soltau,Store,Nein
R88870000,Digitalkamera,Sony,2016-12-02,1,923.69,8887,33,Weiblich,Ilsede,Store,Nein
R88870000,PC-Spiel,EA,2016-12-02,1,32.79,8887,33,Weiblich,Ilsede,Store,Ja
R88880000,Tablet,Xiaomi,2016-01-29,2,293.59,8888,51,Männlich,Leiferde,Online_Desktop,Nein
R88880000,Kaffeemaschine,Bosch,2016-01-29,1,573.59,8888,51,Männlich,Leiferde,Online_Desktop,Nein
R88880001,Convertible Laptop,LG,2016-12-20,1,1019.59,8888,51,Männlich,Leiferde,Store,Ja
R88880000,Staubsauger,Xiaomi,2016-01-29,2,336.99,8888,51,Männlich,Leiferde,Online_Desktop,Nein
R88880000,Digitalkamera,Sony,2016-01-29,1,852.59,8888,51,Männlich,Leiferde,Online_Desktop,Ja
R88890000,Kaffeemaschine,Melitta,2016-06-01,1,153.49,8889,21,Weiblich,Hornburg,Store,Nein
R88890000,Haarföhn,Grundig,2016-06-01,1,135.19,8889,21,Weiblich,Hornburg,Store,Nein
R88890001,Bügeleisen,Braun,2016-02-05,1,419.47,8889,21,Weiblich,Hornburg,Store,Nein
R88890002,Business-Laptop,Lenovo,2016-03-26,2,1632.99,8889,21,Weiblich,Hornburg,Online_App,Ja
R88890000,Batterien,Grundig,2016-06-01,1,18.99,8889,21,Weiblich,Hornburg,Store,Nein
R88900001,Batterien,Varta,2016-05-27,1,14.99,8890,54,Männlich,Ilsede,Online_App,Ja
R88900000,Bluetooth Lautsprecher,JBL,2016-08-13,1,673.99,8890,54,Männlich,Ilsede,Store,Nein
R88900001,Toaster,Braun,2016-05-27,1,64.99,8890,54,Männlich,Ilsede,Online_App,Nein
R88910000,Spielkonsole,Nintendo,2016-12-12,1,478.0,8891,45,Weiblich,Bad Lauterberg,Online_Desktop,Nein
R88910000,Tablet,Microsoft,2016-12-12,1,342.29,8891,45,Weiblich,Bad Lauterberg,Online_Desktop,Ja
R88910000,Kaffeemaschine,Philips,2016-12-12,2,265.99,8891,45,Weiblich,Bad Lauterberg,Online_Desktop,Ja
R88910001,Digitalkamera,Nikon,2016-12-23,1,391.59,8891,45,Weiblich,Bad Lauterberg,Store,Ja
R88910001,In-Ear Kopfhörer,Apple,2016-12-23,1,70.99,8891,45,Weiblich,Bad Lauterberg,Store,Nein
R88920000,Wasserkocher,Bosch,2016-12-23,1,94.89,8892,18,Männlich,Hardegsen,Online_App,Ja
R88920000,Haarföhn,Philips,2016-12-23,1,115.09,8892,18,Männlich,Hardegsen,Online_App,Nein
R88930000,Kabel,,2016-02-02,1,106.38,8893,41,Männlich,Steinhude,Online_App,Nein
R88930000,Massagegerät,Beurer,2016-02-02,2,2817.19,8893,41,Männlich,Steinhude,Online_App,Nein
R88930000,Business-Laptop,Dell,2016-02-02,2,1134.79,8893,41,Männlich,Steinhude,Online_App,Ja
R88950000,Digitalkamera,Canon,2016-08-02,1,742.99,8895,15,Weiblich,Vordorf,Online_Desktop,Ja
R88960000,Wasserkocher,Bosch,2016-02-13,1,55.39,8896,19,Männlich,Laatzen,Online_Desktop,Ja
R88960001,Staubsauger,Grundig,2016-01-12,1,386.89,8896,19,Männlich,Laatzen,Online_App,Nein
R88970000,Spielkonsole,Sony,2016-05-15,1,423.99,8897,69,Männlich,Soltau,Store,Ja
R88970001,Digitalkamera,Panasonic,2016-12-03,1,695.49,8897,69,Männlich,Soltau,Online_App,Nein
R88970001,Drucker,Brother,2016-12-03,1,103.66,8897,69,Männlich,Soltau,Online_App,Ja
R88970000,Business-Laptop,HP,2016-05-15,1,1799.0,8897,69,Männlich,Soltau,Store,Nein
R88970001,Smart-TV,Grundig,2016-12-03,2,1308.59,8897,69,Männlich,Soltau,Online_App,Ja
R88970001,Wasserkocher,Braun,2016-12-03,1,48.89,8897,69,Männlich,Soltau,Online_App,Ja
R88980001,Smartphone,Samsung,2016-07-08,1,1631.89,8898,66,Männlich,Gehrden,Online_App,Ja
R88980001,Wasserkocher,Braun,2016-07-08,1,52.09,8898,66,Männlich,Gehrden,Online_App,Nein
R88980000,Smart-TV,LG,2016-02-25,1,1605.0,8898,66,Männlich,Gehrden,Online_App,Nein
R88990000,Bügeleisen,Braun,2016-10-27,1,124.89,8899,67,Männlich,Neustadt am Rübenberge,Store,Ja
R88990000,Rasierer,Grundig,2016-10-27,1,154.79,8899,67,Männlich,Neustadt am Rübenberge,Store,Nein
R89000001,Bügeleisen,Philips,2016-12-11,1,382.27,8900,19,Männlich,Adenbüttel,Online_App,Nein
R89000001,Digitalkamera,Sony,2016-12-11,1,246.79,8900,19,Männlich,Adenbüttel,Online_App,Ja
R89000001,Kaffeemaschine,Grundig,2016-12-11,1,324.89,8900,19,Männlich,Adenbüttel,Online_App,Nein
R89000000,WLAN-Router,TP-Link,2016-03-01,1,229.59,8900,19,Männlich,Adenbüttel,Online_Desktop,Ja
R89020000,Tablet,Microsoft,2016-10-20,1,498.49,8902,69,Männlich,Laatzen,Store,Ja
R89020000,Digitalkamera,Nikon,2016-10-20,1,282.49,8902,69,Männlich,Laatzen,Store,Ja
R89030000,Toaster,Philips,2016-10-13,1,54.79,8903,36,Männlich,Celle,Online_App,Nein
R89030001,Bluetooth Lautsprecher,JBL,2016-09-27,2,205.69,8903,36,Männlich,Celle,Store,Ja
R89030000,Haarföhn,Philips,2016-10-13,1,115.59,8903,36,Männlich,Celle,Online_App,Nein
R89030000,USB-Stick,Sandisk,2016-10-13,1,34.59,8903,36,Männlich,Celle,Online_App,Nein
R89030000,WLAN-Router,AVM,2016-10-13,1,425.0,8903,36,Männlich,Celle,Online_App,Ja
R89030001,Film-DVD,,2016-09-27,1,34.19,8903,36,Männlich,Celle,Store,Ja
R89030001,Staubsauger,Samsung,2016-09-27,1,269.59,8903,36,Männlich,Celle,Store,Nein
R89040000,Bügeleisen,Tefal,2016-08-08,1,440.08,8904,42,Männlich,Bruchhausen-Vilsen,Online_App,Nein
R89040000,Digitalkamera,Nikon,2016-08-08,1,288.99,8904,42,Männlich,Bruchhausen-Vilsen,Online_App,Ja
R89040000,Spiegelreflexkamera,Panasonic,2016-08-08,1,426.89,8904,42,Männlich,Bruchhausen-Vilsen,Online_App,Nein
R89040001,Heimkino System,Samsung,2016-11-02,1,1507.49,8904,42,Männlich,Bruchhausen-Vilsen,Store,Nein
R89040000,Tablet,HP,2016-08-08,1,211.19,8904,42,Männlich,Bruchhausen-Vilsen,Online_App,Ja
R89040001,Waschmaschine,Exquisit,2016-11-02,1,720.0,8904,42,Männlich,Bruchhausen-Vilsen,Store,Nein
R89040001,Tablet,Samsung,2016-11-02,1,461.0,8904,42,Männlich,Bruchhausen-Vilsen,Store,Ja
R89040001,Haarföhn,Philips,2016-11-02,1,154.59,8904,42,Männlich,Bruchhausen-Vilsen,Store,Nein
R89050000,Mikrowelle,Sharp,2016-04-16,1,310.99,8905,54,Weiblich,Wunstorf,Online_App,Ja
R89050000,PC-Spiel,Microsoft,2016-04-16,1,19.0,8905,54,Weiblich,Wunstorf,Online_App,Ja
R89050000,Wasserkocher,Bosch,2016-04-16,1,56.99,8905,54,Weiblich,Wunstorf,Online_App,Nein
R89060003,Wasserkocher,Philips,2016-09-29,1,71.89,8906,68,Weiblich,Ebergötzen,Store,Nein
R89060001,USB-Stick,Philips,2016-11-30,1,65.29,8906,68,Weiblich,Ebergötzen,Online_App,Nein
R89060000,USB-Stick,Philips,2016-03-25,1,38.59,8906,68,Weiblich,Ebergötzen,Online_Desktop,Nein
R89060002,Kaffeevollautomat,Philips,2016-06-18,1,2349.79,8906,68,Weiblich,Ebergötzen,Online_App,Ja
R89060002,Bluetooth Lautsprecher,Sony,2016-06-18,1,484.49,8906,68,Weiblich,Ebergötzen,Online_App,Ja
R89060001,USB-Stick,Philips,2016-11-30,1,6.09,8906,68,Weiblich,Ebergötzen,Online_App,Nein
R89070000,Convertible Laptop,HP,2016-01-07,1,1183.29,8907,58,Männlich,Braunschweig,Store,Ja
R89070000,Spiegelreflexkamera,Nikon,2016-01-07,1,675.29,8907,58,Männlich,Braunschweig,Store,Nein
R89070000,Haarföhn,Panasonic,2016-01-07,1,166.69,8907,58,Männlich,Braunschweig,Store,Nein
R89070000,Smart-TV,Philips,2016-01-07,2,2313.0,8907,58,Männlich,Braunschweig,Store,Nein
R89070001,Bluetooth Kopfhörer,JBL,2016-01-11,1,494.99,8907,58,Männlich,Braunschweig,Online_App,Nein
R89070001,Wasserkocher,Bosch,2016-01-11,1,80.49,8907,58,Männlich,Braunschweig,Online_App,Ja
R89080001,Business-Laptop,HP,2016-11-14,1,1371.59,8908,22,Männlich,Uetze,Online_App,Nein
R89080000,Rasierer,Philips,2016-12-13,1,358.59,8908,22,Männlich,Uetze,Online_Desktop,Ja
R89080001,Wasserkocher,Bosch,2016-11-14,1,36.79,8908,22,Männlich,Uetze,Online_App,Nein
R89080000,Spielkonsole,Nintendo,2016-12-13,1,451.0,8908,22,Männlich,Uetze,Online_Desktop,Nein
R89080000,Kabel,,2016-12-13,1,25.47,8908,22,Männlich,Uetze,Online_Desktop,Nein
R89080001,Bügeleisen,Braun,2016-11-14,1,373.26,8908,22,Männlich,Uetze,Online_App,Nein
R89090000,USB-Stick,Philips,2016-05-11,1,20.79,8909,27,Weiblich,Rethem,Online_Desktop,Ja
R89100000,Wasserkocher,Bosch,2016-12-05,1,57.59,8910,34,Männlich,Lengede,Online_Desktop,Ja
R89100000,Wasserkocher,Bosch,2016-12-05,1,54.89,8910,34,Männlich,Lengede,Online_Desktop,Nein
R89100000,Film-DVD,,2016-12-05,1,32.0,8910,34,Männlich,Lengede,Online_Desktop,Ja
R89100000,Convertible Laptop,HP,2016-12-05,1,1280.49,8910,34,Männlich,Lengede,Online_Desktop,Ja
R89100000,Wasserkocher,Bosch,2016-12-05,1,73.39,8910,34,Männlich,Lengede,Online_Desktop,Ja
R89110000,Spielkonsole,Microsoft,2016-04-06,1,423.0,8911,50,Männlich,Bad Harzburg,Store,Nein
R89110001,Elektrische Zahnbürste,Philips,2016-01-06,1,61.09,8911,50,Männlich,Bad Harzburg,Online_App,Nein
R89110000,Massagegerät,Beurer,2016-04-06,1,1513.69,8911,50,Männlich,Bad Harzburg,Store,Nein
R89120000,Spielkonsole,Sony,2016-11-01,1,556.99,8912,26,Weiblich,Uslar,Online_App,Ja
R89120000,PC-Spiel,Konami,2016-11-01,1,26.59,8912,26,Weiblich,Uslar,Online_App,Ja
R89120000,Gaming-Laptop,Lenovo,2016-11-01,1,1630.39,8912,26,Weiblich,Uslar,Online_App,Nein
R89120001,Gaming-Laptop,Microsoft,2016-10-20,2,1530.99,8912,26,Weiblich,Uslar,Online_Desktop,Nein
R89130000,Wasserkocher,Braun,2016-01-31,1,43.29,8913,40,Männlich,Braunschweig,Online_Desktop,Ja
R89130003,Massagegerät,Beurer,2016-01-12,1,961.09,8913,40,Männlich,Braunschweig,Online_Desktop,Nein
R89130000,Business-Laptop,Dell,2016-01-31,1,1422.0,8913,40,Männlich,Braunschweig,Online_Desktop,Nein
R89130001,Smartphone,Sony,2016-01-08,1,482.49,8913,40,Männlich,Braunschweig,Online_App,Nein
R89130003,Mikrowelle,Exquisit,2016-01-12,1,218.99,8913,40,Männlich,Braunschweig,Online_Desktop,Nein
R89130002,Bluetooth Lautsprecher,JBL,2016-10-01,2,80.09,8913,40,Männlich,Braunschweig,Store,Nein
R89140000,Spielkonsole,Nintendo,2016-01-16,1,620.0,8914,20,Männlich,Grasleben,Store,Nein
R89140000,Spielkonsole,Nintendo,2016-01-16,1,394.99,8914,20,Männlich,Grasleben,Store,Nein
R89140000,Kaffeemaschine,Melitta,2016-01-16,1,378.69,8914,20,Männlich,Grasleben,Store,Nein
R89140000,Kaffeemaschine,Braun,2016-01-16,1,541.89,8914,20,Männlich,Grasleben,Store,Nein
R89150000,Haarföhn,Grundig,2016-01-30,1,275.29,8915,43,Weiblich,Eldingen,Online_Desktop,Ja
R89160001,Film-DVD,,2016-07-13,1,31.0,8916,44,Männlich,Walsrode,Online_App,Ja
R89160000,Smart-TV,Siemens,2016-06-09,1,2361.0,8916,44,Männlich,Walsrode,Online_Desktop,Ja
R89170001,Bluetooth Lautsprecher,JBL,2016-01-05,1,285.49,8917,42,Weiblich,Sibbesse,Store,Nein
R89170001,Kühlschrank,Grundig,2016-01-05,1,871.29,8917,42,Weiblich,Sibbesse,Store,Ja
R89170002,Kaffeevollautomat,Philips,2016-11-18,2,1749.49,8917,42,Weiblich,Sibbesse,Online_Desktop,Ja
R89170000,Heimkino System,LG,2016-10-22,1,1912.59,8917,42,Weiblich,Sibbesse,Store,Nein
R89180000,Wasserkocher,Philips,2016-08-15,1,48.69,8918,57,Männlich,Dransfeld,Store,Nein
R89180000,Batterien,Duracel,2016-08-15,1,4.99,8918,57,Männlich,Dransfeld,Store,Nein
R89180000,Spielkonsole,Nintendo,2016-08-15,1,548.0,8918,57,Männlich,Dransfeld,Store,Nein
R89180000,Haarföhn,Grundig,2016-08-15,2,193.99,8918,57,Männlich,Dransfeld,Store,Ja
R89180000,Toaster,Krups,2016-08-15,1,59.19,8918,57,Männlich,Dransfeld,Store,Ja
R89190003,Gaming-Laptop,Asus,2016-02-08,1,1789.39,8919,27,Männlich,Elze,Online_App,Ja
R89190001,Massagegerät,Lacamax,2016-06-23,1,2653.79,8919,27,Männlich,Elze,Online_App,Ja
R89190002,Smart-TV,Samsung,2016-02-11,2,1241.0,8919,27,Männlich,Elze,Online_Desktop,Ja
R89190000,Spiegelreflexkamera,Nikon,2016-12-30,1,703.39,8919,27,Männlich,Elze,Online_Desktop,Ja
R89190001,Waschmaschine,Samsung,2016-06-23,1,683.29,8919,27,Männlich,Elze,Online_App,Nein
R89200000,Spiegelreflexkamera,Canon,2016-05-31,1,1633.89,8920,19,Weiblich,Herzberg am Harz,Store,Nein
R89200000,Spielkonsole,Nintendo,2016-05-31,1,419.99,8920,19,Weiblich,Herzberg am Harz,Store,Nein
R89210000,Spielkonsole,Nintendo,2016-06-10,1,584.99,8921,21,Männlich,Soltau,Online_Desktop,Nein
R89210000,Tablet,Lenovo,2016-06-10,2,452.0,8921,21,Männlich,Soltau,Online_Desktop,Nein
R89210000,Kaffeemaschine,Grundig,2016-06-10,1,216.59,8921,21,Männlich,Soltau,Online_Desktop,Nein
R89220000,WLAN-Router,AVM,2016-08-18,1,328.0,8922,46,Männlich,Rethem,Online_Desktop,Nein
R89220000,Haarföhn,Philips,2016-08-18,1,105.19,8922,46,Männlich,Rethem,Online_Desktop,Ja
R89220000,PC-Spiel,Microsoft,2016-08-18,1,27.19,8922,46,Männlich,Rethem,Online_Desktop,Ja
R89240000,Tablet,Microsoft,2016-02-03,1,368.0,8924,45,Männlich,Gifhorn,Online_App,Ja
R89240000,Business-Laptop,Microsoft,2016-02-03,1,1299.29,8924,45,Männlich,Gifhorn,Online_App,Nein
R89250000,Wasserkocher,Bosch,2016-12-30,1,87.39,8925,54,Weiblich,Celle,Online_Desktop,Ja
R89250000,Heimkino System,LG,2016-12-30,1,1879.0,8925,54,Weiblich,Celle,Online_Desktop,Nein
R89250000,PC-Spiel,Ubisoft,2016-12-30,1,34.79,8925,54,Weiblich,Celle,Online_Desktop,Ja
R89250000,Bügeleisen,Braun,2016-12-30,1,334.1,8925,54,Weiblich,Celle,Online_Desktop,Ja
R89260001,Smart-TV,LG,2016-09-20,1,2045.49,8926,21,Männlich,Bissendorf,Store,Nein
R89260000,Kaffeemaschine,Braun,2016-11-02,1,260.59,8926,21,Männlich,Bissendorf,Store,Nein
R89260001,Tablet,Lenovo,2016-09-20,1,370.19,8926,21,Männlich,Bissendorf,Store,Nein
R89260003,Tablet,HP,2016-12-28,1,411.49,8926,21,Männlich,Bissendorf,Store,Nein
R89260003,PC-Spiel,Konami,2016-12-28,1,32.0,8926,21,Männlich,Bissendorf,Store,Ja
R89260002,Digitalkamera,Nikon,2016-07-06,1,568.59,8926,21,Männlich,Bissendorf,Store,Ja
R89260003,In-Ear Kopfhörer,Xiaomi,2016-12-28,1,76.19,8926,21,Männlich,Bissendorf,Store,Ja
R89270000,Kühlschrank,Samsung,2016-01-18,1,152.49,8927,59,Weiblich,Stadthagen,Online_App,Nein
R89270000,Staubsauger,Xiaomi,2016-01-18,1,119.99,8927,59,Weiblich,Stadthagen,Online_App,Nein
R89280000,Mikrowelle,LG,2016-03-28,1,198.69,8928,40,Männlich,Bovenden,Online_App,Ja
R89280000,Heimkino System,JBL,2016-03-28,1,723.39,8928,40,Männlich,Bovenden,Online_App,Ja
R89280002,Business-Laptop,Microsoft,2016-04-28,1,1945.99,8928,40,Männlich,Bovenden,Online_Desktop,Nein
R89280001,Digitalkamera,Sony,2016-12-30,1,150.99,8928,40,Männlich,Bovenden,Online_App,Ja
R89280001,Film-DVD,,2016-12-30,1,33.59,8928,40,Männlich,Bovenden,Online_App,Nein
R89280003,Waschmaschine,Exquisit,2016-12-23,1,585.39,8928,40,Männlich,Bovenden,Store,Nein
R89280000,Elektrische Zahnbürste,Philips,2016-03-28,1,45.19,8928,40,Männlich,Bovenden,Online_App,Ja
R89280002,Batterien,Duracel,2016-04-28,1,19.99,8928,40,Männlich,Bovenden,Online_Desktop,Nein
R89280002,In-Ear Kopfhörer,Sony,2016-04-28,1,72.59,8928,40,Männlich,Bovenden,Online_Desktop,Ja
R89290001,Spielkonsole,Microsoft,2016-02-17,1,483.99,8929,27,Weiblich,Schöningen,Online_App,Ja
R89290001,Batterien,Duracel,2016-02-17,1,6.99,8929,27,Weiblich,Schöningen,Online_App,Ja
R89290000,In-Ear Kopfhörer,Apple,2016-01-24,1,75.89,8929,27,Weiblich,Schöningen,Store,Ja
R89290000,Convertible Laptop,Apple,2016-01-24,1,1214.19,8929,27,Weiblich,Schöningen,Store,Nein
R89290002,Drucker,HP,2016-09-22,1,169.67,8929,27,Weiblich,Schöningen,Store,Nein
R89290003,Film-DVD,,2016-07-29,2,20.0,8929,27,Weiblich,Schöningen,Online_App,Nein
R89300000,Kabel,,2016-04-18,1,9.44,8930,57,Männlich,Mandelsloh,Online_App,Ja
R89300000,Film-DVD,,2016-04-18,1,27.49,8930,57,Männlich,Mandelsloh,Online_App,Nein
R89300000,Bluetooth Lautsprecher,Sony,2016-04-18,1,501.09,8930,57,Männlich,Mandelsloh,Online_App,Ja
R89300000,WLAN-Router,TP-Link,2016-04-18,1,440.49,8930,57,Männlich,Mandelsloh,Online_App,Nein
R89300000,Drucker,Canon,2016-04-18,1,123.41,8930,57,Männlich,Mandelsloh,Online_App,Nein
R89310000,Spiegelreflexkamera,Nikon,2016-11-06,1,3079.79,8931,33,Weiblich,Bad Nenndorf,Online_App,Ja
R89310000,Film-DVD,,2016-11-06,1,48.0,8931,33,Weiblich,Bad Nenndorf,Online_App,Nein
R89310000,WLAN-Router,AVM,2016-11-06,1,307.79,8931,33,Weiblich,Bad Nenndorf,Online_App,Nein
R89320000,Tablet,Samsung,2016-04-24,1,355.0,8932,55,Männlich,Hodenhagen,Online_App,Ja
R89320001,Mikrowelle,Exquisit,2016-02-12,1,339.99,8932,55,Männlich,Hodenhagen,Online_App,Nein
R89320003,Film-DVD,,2016-07-03,1,33.0,8932,55,Männlich,Hodenhagen,Online_App,Nein
R89320002,WLAN-Router,AVM,2016-04-29,1,363.0,8932,55,Männlich,Hodenhagen,Online_App,Ja
R89320004,Staubsauger,Siemens,2016-07-27,2,357.39,8932,55,Männlich,Hodenhagen,Store,Nein
R89320003,Heimkino System,Samsung,2016-07-03,1,718.59,8932,55,Männlich,Hodenhagen,Online_App,Ja
R89320000,Kaffeemaschine,Bosch,2016-04-24,1,107.69,8932,55,Männlich,Hodenhagen,Online_App,Nein
R89320001,Kühlschrank,Exquisit,2016-02-12,1,691.19,8932,55,Männlich,Hodenhagen,Online_App,Nein
R89320001,Mikrowelle,Panasonic,2016-02-12,1,305.99,8932,55,Männlich,Hodenhagen,Online_App,Nein
R89330000,Spielkonsole,Sony,2016-06-11,1,603.0,8933,61,Männlich,Adenbüttel,Store,Nein
R89330000,Bluetooth Lautsprecher,Sony,2016-06-11,1,546.39,8933,61,Männlich,Adenbüttel,Store,Ja
R89330000,Film-DVD,,2016-06-11,1,19.0,8933,61,Männlich,Adenbüttel,Store,Nein
R89350000,Bügeleisen,Philips,2016-08-20,1,442.87,8935,62,Weiblich,Munster,Online_Desktop,Nein
R89350002,Kaffeevollautomat,Melitta,2016-08-11,1,2218.29,8935,62,Weiblich,Munster,Online_App,Nein
R89350002,Wasserkocher,Philips,2016-08-11,1,32.69,8935,62,Weiblich,Munster,Online_App,Nein
R89350001,Bügeleisen,Philips,2016-03-12,1,142.11,8935,62,Weiblich,Munster,Online_Desktop,Ja
R89360001,Kaffeevollautomat,Melitta,2016-04-29,1,3152.79,8936,59,Weiblich,Alfeld,Online_App,Nein
R89360000,Wasserkocher,Philips,2016-05-10,1,39.19,8936,59,Weiblich,Alfeld,Store,Nein
R89360001,Batterien,Varta,2016-04-29,1,9.99,8936,59,Weiblich,Alfeld,Online_App,Nein
R89360000,Bügeleisen,Braun,2016-05-10,1,97.42,8936,59,Weiblich,Alfeld,Store,Nein
R89360000,Kabel,,2016-05-10,1,41.52,8936,59,Weiblich,Alfeld,Store,Nein
R89360000,Mikrowelle,LG,2016-05-10,1,347.89,8936,59,Weiblich,Alfeld,Store,Ja
R89370000,Wasserkocher,Bosch,2016-12-27,1,52.99,8937,65,Männlich,Pattensen,Online_App,Nein
R89370001,Digitalkamera,Panasonic,2016-07-03,1,456.39,8937,65,Männlich,Pattensen,Online_Desktop,Nein
R89370001,Staubsauger,Dyson,2016-07-03,1,149.09,8937,65,Männlich,Pattensen,Online_Desktop,Nein
R89370000,Convertible Laptop,Microsoft,2016-12-27,2,1056.29,8937,65,Männlich,Pattensen,Online_App,Nein
R89370000,Tablet,Lenovo,2016-12-27,1,270.99,8937,65,Männlich,Pattensen,Online_App,Ja
R89380000,Drucker,Epson,2016-07-08,1,116.43,8938,68,Weiblich,Herzberg am Harz,Store,Ja
